	gene_GC_content	distance_operon	distance_operon_perc	operon_downstream_genes	ess_gene_operon	gene_length	gene_expression_min	gene_expression_max	dataset_1	dataset_2
3178.0	-0.1539996056988939	-0.17075201407295304	-0.13240829304016566	-0.7030210213230216	-0.43410908901596723	-0.3328794604517091	-0.031675253869265584	-0.006260385735553587	-0.039403525627740764	-0.16240660836389847
2231.0	-0.06200858273596997	-0.07372540440535066	-0.4808898593377228	-0.09181103238861273	-0.07136759751660958	-1.01807727194221	0.004747713533751881	0.011960810370828514	-0.05473240976582568	0.13088945034133556
1274.0	0.17254436673741028	0.32142155349937257	0.472990641783332	0.4472830430603072	0.2297811578009204	0.41427702269956623	0.02604178258689222	0.03175547613429609	0.05029265562082008	0.6197500633806279
3235.0	-0.011415630905377398	-0.056900975555591565	1.6082095443185997	0.49146775996064335	0.2753837403265965	0.2706444369957073	0.14677593478919485	0.11965116826899808	-0.11513407070569556	0.21835782272416682
3398.0	-0.0034531922689499863	-0.044462080110914126	-0.1989587835169344	-0.06132892563047496	-0.04261267491508339	-0.09789259795231994	0.01903791873992462	-0.006552192678038891	-0.06501634806310362	-0.12194694563701892
3168.0	-0.008709855290689524	-0.13721625145586677	-0.007285898729227654	-0.700454854255804	-0.0008240543581613672	-0.8442531092457398	0.05668350749188949	0.01553671966139947	-0.11749775384559029	-0.3877000446972617
1719.0	-0.2004071885679363	0.10672289014032543	-0.06765996787845824	-1.0072535103272038	-0.542096009231908	-0.1360117397473253	-0.0031837185871642607	-0.002466196154522729	-0.04369043817808414	0.1582078125693391
86.0	-0.006755997699148933	-0.26723473875305864	-0.008973594406600017	-0.9363244398168392	-1.3211970154406134	0.006418000403802346	0.0035274783936369543	0.006676152080511269	-0.013960925060650138	-0.04101698267188478
3699.0	-0.1783085711320459	-0.11562112443730266	-0.2067205937217968	-0.1576467482206522	-0.10190920192433564	-0.15796017456211076	0.005883905467880073	-0.00620913353970625	-0.03680156867944247	-0.2177730213391836
3066.0	-0.13829619166248608	-0.10613425699197321	-0.4529628675059526	-0.008203285235616555	-0.028127225489068767	-0.15447134130675347	-0.025607876062593574	-0.08272468539693908	-0.03989772800839955	0.10860655845087806
2188.0	-0.11274781419923531	-0.0510510751708166	-0.1647216059402827	-0.07230027308936245	-0.07898912116616012	-0.1320548780960437	0.026917815817873395	-0.06596219756518754	-0.03293089062462854	0.48563011253876165
4143.0	-0.002304309909237855	0.4203808877688002	0.061777975223119945	0.8738152113272127	0.5399613390132268	-0.05020859278267316	-0.0031718883406174187	0.26293506268671374	-0.08608108411475406	0.24565698263183053
470.0	-0.7705216850918292	-0.04065593641024007	-0.17364500756737458	-0.05801069144146705	-0.06309524174878854	-0.03513648184063663	0.044412399164312735	0.007832280473816908	-0.11290282005521086	-0.21385345319828625
98.0	-0.0007596979496930036	0.077002698995692	-0.014469076045153368	0.03998187708098201	0.10087521790798092	-0.20877851802443745	0.05548742974848162	0.020276196686850323	-0.077564862685927	0.2075288907216944
408.0	0.028431039774493648	0.0038561518987414384	0.9322549484629088	0.03522052600702447	0.06809385731557487	0.5417196696166239	0.23455275470104228	-0.0022257799528141472	-0.30739679246298596	-0.48359781169067834
886.0	0.039023976153494976	-0.042980024519875946	0.36881185802230687	0.1700173540243836	0.09054581544056521	-0.0374430613454102	0.06414564619636144	0.03775055859976842	-0.09587237742456736	-0.017792705273714578
4052.0	-0.05259857066002149	-0.2264081579452557	-0.38097871855287974	-0.29318485713876896	-0.2037277456657863	-0.0019144557562472166	-0.02288267853286083	-0.05180560411532963	-0.019029115330090107	-0.22608829222958338
54.0	-0.11750425325162832	-0.016400850441914146	-0.17573531416422544	-0.6094418333900904	-0.03228079794066035	-0.23438098147651124	-0.003410853949519955	-0.007198224033236447	0.0011242285470228935	-0.06258976253739473
3019.0	0.11126641328828396	0.09094890010175016	0.19116024529026596	0.11285313821979052	0.07956490954416538	0.11277093890806243	0.012429871752400784	0.02240642600085005	-0.029295537171763628	-0.08237145289637757
3067.0	0.0006599765212606428	-0.17301488448980085	-0.1469880804382398	0.23958091859784683	0.12420986423212779	-0.1958559920005664	0.0275244657861705	0.01970012238930346	-0.09792925327336709	0.37140448000193177
270.0	3.5165980183894656	0.21881920424054585	0.04924296357165419	0.05123670767767526	0.2087113210278757	0.017267880461555533	0.04755173531197153	0.03584257024918028	-0.052827421671558336	0.2569555524531333
420.0	-0.2183531153065941	-0.005873274311862523	-0.06956449812585591	-0.023847591679820517	-0.17582274933704622	-0.06158841838464508	-0.046733198588888324	-0.05947512937004799	0.03148352296213689	-0.04667056119835555
680.0	-0.03772335677926221	-0.36095238735061363	-0.7470420944775359	-0.4662556735423015	-0.3060749677549956	0.060450113380066166	-0.041550278957613804	-0.059108259270379604	0.021264933842180294	-0.11898127422815868
3639.0	9.341705708407041e-05	-0.044863539055478525	0.07578175696734558	-0.06716845331223689	-0.02576927480597649	-0.01944530726814154	-0.014443864552264877	0.00110731398015249	0.003399633541796955	-0.24760723676508234
3863.0	0.14844898553231584	0.15443286594799666	0.5187819126288082	0.18859738870560194	0.09761129575167561	1.2438461973676769	0.03960735917903496	0.04848374175967187	-0.10002614440719694	-0.4179853127995103
930.0	-0.040608716450701784	-0.195982006161045	-0.5797899856576662	-0.24893317808015594	-0.181159474012406	-0.004456350369107142	-0.028390478590605686	0.00013948681588137448	-0.007574725291614264	0.1267617281316628
2926.0	0.13409667872723385	0.04414014944086486	0.3646144294243088	0.09916179363069022	0.010248446615427254	0.27800919891083553	-0.016061104023415627	-0.00020503876427261476	-0.03806827959052126	0.33982941825135865
3835.0	-0.32116408900449717	0.012600885552569515	-0.28088914386970126	-0.18275824976749822	-0.08549138952300138	0.02227861252748255	-0.07558287018056091	-0.0510703061618061	0.0948174526387603	0.06259081560183154
3189.0	-0.06508419286336208	-0.5543174234940577	-0.012966035919795043	-0.9463946468139899	-0.6554292656156545	-0.2068109102368998	-0.12602028419514244	-0.16363238338593086	0.039296210867523475	-0.08987998956062143
3702.0	-0.1561408509340303	-0.22824936375256227	-0.8397270623924389	-0.057804030935551275	0.012239049829790039	-0.0045738218918755635	-0.01920439833588226	-0.08419826939380738	-0.032160840049641704	-0.12167121454656364
2411.0	0.4271215397066244	0.47180180665935767	1.0560114136914684	0.06387415774755763	0.4550875618747157	0.19582625345198887	0.061815910892761144	0.1415294192171662	-0.09456085743344556	-0.11372571286749428
635.0	0.07985059977933823	-0.10166509974541446	0.0786205878736246	0.4292103904141402	0.10186339086466008	0.7339116906285983	-0.051206247205235	0.0696325836317237	0.05272740086110753	-0.9191135032907292
194.0	-0.18020602165805052	-0.23224707247541712	-0.35676134378138463	-0.3174533555891178	-0.21299247679310634	0.06605094737452982	0.01207943522020608	-0.022117836025462283	-0.05262956197632236	-0.5135132451887925
2585.0	0.008243766591959212	0.2809348207661525	-0.09588004566990964	0.3594873963096198	0.18444453446436776	0.03488201115357791	0.14527121182458225	0.06250841895703704	-0.25036144831551216	-0.0183042806807877
2514.0	-0.41571530738690815	-0.3526894828100659	-0.6357484120755877	-0.455147385005347	-0.3434597123736969	-0.09722493338657887	-0.02319895418718537	-0.026745117191593077	-0.008480156369803642	-0.1810363305673947
1866.0	-0.11413453820285249	-0.4840941784119505	-1.134065272777102	-0.616071291882353	-0.44389905835767396	0.027415613766453396	-0.03951561370405079	-0.06471825823165053	0.007211340876762562	0.04787948143263739
188.0	1.425144693026343	0.26533238473314047	0.16530071865304963	0.34326443088349684	0.23844654219748984	0.06578671476316472	0.05307083410708146	0.05289668386075482	-0.04499299981500575	0.27599003589689325
3384.0	-0.0012264231806784454	-0.28843822838422994	-1.06784494593271	-0.0347622987602603	-0.008738940278409879	-0.023523446894890297	-0.022600723734331394	-0.0068302046375363955	0.020059875093111527	0.0398635179801547
646.0	3.1104392531560077	0.13855696603935402	0.1070054835767247	0.4532041830196582	0.20516786058252884	-0.002536124175063873	0.14990731503136795	0.14246781088886515	-0.08757596253788164	0.22273038550661542
3030.0	0.0003200678789426171	0.028205504154756332	0.01804959522488421	-0.050259541847418564	-0.023104765938843697	0.03615170441000759	0.023748470387240418	0.016163860936233166	-0.0967546076654642	-0.529920258623207
2472.0	0.14772139156887076	0.6536745394352662	0.0002321457785772693	0.14653851683447544	0.8944165978073282	0.5970934210490015	0.21255173343192174	0.37788579977209247	-0.11785403060504293	0.01421853855996102
2615.0	-0.04105979072804444	0.023723964731659927	-0.036816231311999334	0.03678859946817983	0.015546607414393968	0.02528298695790789	0.005104837906471166	-0.00506378883277581	0.013487794419984916	0.19284786621279407
4262.0	-0.2036182821502936	-0.021662365677069334	-0.75428919629148	-0.29350788455273275	-0.18666829262858423	-0.16187306830034626	-0.07076283558801455	-0.06724397942371663	0.04192842162027833	-0.1055846405560307
2780.0	-0.013947102962770871	-0.19038087577341584	-0.07602184891482228	-0.05667628967005089	0.03269756287740664	0.07283480570835507	0.007447961310514037	-0.008704867292027489	-0.052617380874624795	-0.9747891708528404
915.0	-0.07212246615643951	-0.08260561023662373	-0.3345169885313877	-0.002999893039094157	-0.021696919039905536	-0.03204065890820217	0.01189215584713701	0.005637422985569785	-0.06730231672791263	-0.34508537634553854
3559.0	-1.0327164765665457	-0.0529762480834683	-0.2107972803648126	-0.37328691658021196	-0.24619501701384625	-0.27267514615979216	-0.037283405769422254	-0.012636913477075424	0.027796826201594956	0.012314791604972088
2315.0	1.2287186837412871	0.2239200415812328	0.6446169707893995	0.020168718046182976	0.2843353375617185	0.06800090935723427	-0.007822757284200522	0.09562011324516718	-0.019321798196722723	-0.41387963371149533
3783.0	1.3980917291326982	0.31374393444485615	0.2507002604577731	0.4405444681161394	0.28590903105944826	0.0799908610344924	0.12361412297968118	0.07348847835104262	-0.10249687087093456	-0.8561598269924732
526.0	-0.1800661942804338	-0.14777802957891983	-0.4613014536570137	-0.17996189134260446	-0.16199250190833878	-0.0071059740569948265	0.011146419170453161	-0.04296263764835841	-0.032478150796714934	0.10675478746479937
922.0	0.013106615391119644	-0.006035770032779851	0.2907028619930738	0.16523220727475926	0.7486229714448102	0.006002163666032787	0.062474645490962794	0.1400089492204397	0.016723948114873398	0.07400233116958871
1118.0	-0.03187160597205267	0.0845164308549687	-1.3524220413125458	-0.31677260467457796	-0.16276692786248162	-0.06719323559317734	-0.09480161027552719	-0.07115653564218195	0.045710069685609214	-0.2558652911806264
3317.0	-0.0017614482920919894	-0.04766682354087338	-0.055350915212090665	-0.5942262111551271	-0.7541566033162234	0.06797192390459024	-0.04220747432487597	-0.5471151057440182	-0.002980272345258481	0.027847761294768583
3461.0	0.14553496316482095	0.5117672349717176	0.25076469937645673	0.6552123772742376	0.40610983495304925	0.6781772494229722	0.16517934372484977	0.10157914068538007	-0.24347092160179978	0.1679772888224825
657.0	0.12459161361675024	0.013946319528319873	0.26488778433015975	-0.0022018400675317224	0.004593924566110683	0.004324980454440994	0.025773558920904462	0.021223651157883397	-0.08097922494732876	-0.40665200417287867
154.0	0.8422833610802012	0.47092572610077965	0.5388147891938792	0.5962499275020546	0.42500722013543435	0.12794368540363338	0.09166366965000984	0.11869596578699254	-0.09137136144702465	0.17240095827407376
3730.0	0.006409779297312849	0.2620612935073897	0.27602478441204537	0.062316947712523434	-0.033732726747776054	0.02256047611264827	0.053907694058323755	0.04735756107757022	-0.056815808768554306	0.4223025514114552
414.0	0.31276357330801274	-0.08914778996121696	0.07626440796624306	1.0171768820602494	0.31820393218373716	-0.05403170727408341	-0.03378012934977723	0.026028240149590473	0.015858448571509785	-0.5263503443616172
3997.0	0.5072604426456527	-0.0015785154222168257	0.05382775174999229	-0.013110251443656042	0.04737747477224209	0.024293827118475535	-0.008002903888779432	0.024854355177676535	0.002356877079213186	-0.3709145176337476
3974.0	1.6999083210987846	0.04634335502097402	0.16600852128385066	0.051773281705041134	0.024905010475532053	0.04386406081275796	0.029127678963907756	0.03593952745014243	-0.044485869384771046	-0.2539815333571901
3966.0	1.5204294658066935	0.3048115642395101	0.9710733329248651	0.0505899808629718	0.00511918611899277	0.10964817667485988	0.0795195718602369	0.10482428682070447	-0.008979148234156404	0.34516937455452845
3064.0	-0.09240872751827357	0.06887166836463218	-0.07260230708742924	0.08569677888083689	0.03645041972062782	0.047593260530558304	0.05636516612595379	0.02122518839329239	-0.0918718989609178	-0.11424140160314888
3256.0	-0.10282084164093373	-0.44378225297115254	-0.08414854612911679	-0.9691602869197624	-0.6413404577431752	-0.07552592597014618	-0.09287522865428931	-0.06744726532683709	0.09458303982836853	0.04622435340454431
1779.0	0.1410037066232046	0.06825508634361349	0.002421094162642611	0.014693746745817474	0.031501690047278826	0.051631008260533684	-1.2452550561975562	1.3440173538950893	-0.044883285535015374	-0.08268270517446062
3705.0	-0.0635507172839112	-0.32355132083064553	-0.7678383980383391	-0.4232724342696855	-0.30539688572008955	0.0425934920771763	-0.013182430856345552	-0.010903440820827651	-0.030783688672981025	-0.15848693684539172
3843.0	0.0874729734984405	0.300519974245112	0.6914833791227301	0.3771247011504853	0.28565055347368323	-0.02475712309531313	0.01983528839710789	0.07444772425799054	0.001705578222784767	-0.042937738597012325
168.0	0.7120056795513939	0.1561175941952955	0.6209216721940808	0.019405388266850943	-0.006498606154959433	0.3619049004728635	0.04156920464425456	0.06912292585445899	-0.007830233744423707	-0.03861622971927685
2323.0	-0.27589946252891046	-0.07501838617973652	-0.09636541732563272	-0.1269827403714741	-0.08819234003000337	-0.032182394489824136	0.00018363453186129354	0.0015360710576527927	-0.03426927147746882	-0.41923573594511265
3464.0	-0.0020982622772801334	-0.1632932045459184	-0.7839916195584788	-0.07433204318494242	-0.4262646806022135	-0.000966615653971642	-0.056053159495206076	-0.10923467763039504	0.04118923270613852	0.0942717251489414
475.0	0.04186630247532321	0.13582290637507807	0.2316171830324864	0.16433904474712077	0.12592445328941954	0.15757946069313	0.02979437402787593	0.05621870643827151	-0.04478189036630473	-0.16070316902295864
4261.0	-0.1538427996314403	-0.1896348593454654	-0.2062803778023701	-0.04717321334062017	0.029070277520525566	-0.14507622960397004	-0.012303334345434343	-0.024874065967045698	-0.07340083060181754	-0.9341488420875702
1209.0	-0.14865314424363868	-0.11560867004808904	-0.2889008207413385	0.025089874703928986	-0.05759418075032229	-0.35608594191418097	-0.03713534656156083	-0.058001998168352005	0.00817182194737931	-0.1796439072356211
1207.0	0.007689199884660333	0.02077967999819515	-1.3901090147904143	-0.158962460921769	-0.09273886496261226	-0.13461419780352518	-0.007133858917993239	-0.002808929728951519	-0.013649395233876434	-0.0023463348173198323
733.0	0.00027071245028438025	-0.1117627514046989	0.01110561797185855	-0.03393635198115628	-0.08371401217918055	0.033521058968638655	-0.008605511631979817	-0.0062518206391782676	-0.015449008156257934	-0.6107295506846268
3805.0	0.30023095408603306	-0.14805064426332445	0.23549674032643855	0.4589197945366888	0.029162161683114345	-0.10767293951822947	-0.06320327131972758	0.012874688844540036	0.007625907684491593	-0.8922110747670862
96.0	-0.06496225092028425	-3.856238693965375	-0.17968745745287443	0.3193657881259949	0.17505443542814467	0.22354012952688626	-0.021015505573270896	-0.005484198151213225	0.0661135944559461	1.4275444641281783
3341.0	-0.6879137388444511	-0.0501413865089381	-0.19901905567967834	-0.007419418748908775	0.006787801893384243	-0.5151872721496923	-0.050943936116630395	-0.3726906263947688	-0.0017535468333618642	-0.15408292592722223
3463.0	1.682577339561766	-0.013880711276617407	0.9849257823491444	0.016243585302242954	-0.008459415041066605	0.5910022898986254	0.06973114175726892	0.08995496251190567	-0.06919665721679885	-0.5445768840091144
1211.0	-0.0006367620676019879	0.006579570664687893	-0.04781612905122312	-0.038326804822728114	0.023150232400399366	-0.09030083245761418	-0.03315285719445092	-0.007164859622800604	-0.009315177284072175	-0.6548156945696706
3113.0	-0.00998160379878977	1.9870034226560882	2.2868262212411152	-0.02133495522415901	-0.009325099813218277	0.34806949003547577	0.027996220099996555	0.03738512675189018	0.005943756459339388	-0.0758701039585368
2828.0	0.00020594307896524078	-0.3001343066910225	-0.310211278019298	-0.06719943577042303	-0.25821994720191616	-0.4161983515411254	-0.07050448793872129	-0.076923255394637	0.034806483271649265	-0.448515681672384
3433.0	0.24369696688544604	0.37743896886482886	0.6880014431097601	0.5572916187675098	0.4033279457971657	0.26158583766320115	0.15100390719273232	0.013081940090813773	-0.0007271568618225921	0.6161343528967438
3608.0	1.2884334413468659	-0.027810180845234362	1.2005099086731625	0.42015051401216436	0.2637210349933313	0.28676877275275603	0.08620043999815108	0.06174043391435285	-0.058797561764146064	0.46265495133208273
84.0	0.003954216800921224	0.0179662217783592	0.037687399944608097	-0.26640112549636336	-1.4897162812553248	0.032071731950183785	-0.051092823416771155	-0.006658931944391111	0.01585014630247798	-0.533794038779402
31.0	0.023632187864592976	0.3195168599416612	0.42441018153525334	0.40817969028670953	0.28345851500267016	0.5121036116532252	0.05014717927757581	0.05057232593548817	-0.0550137977382612	0.12662219045956438
48.0	0.00020921402737958356	-0.018427392274161847	-0.0033527067370408945	-0.023409427416073172	-0.013574470843761254	-0.04187677075024219	-0.00829369281436531	-0.005259255220270132	0.010572917782573344	-0.0013896958138334692
3704.0	0.22320740358685823	0.04034358891029578	0.019326559092985304	0.03877222154900836	0.047086858442755154	0.22003417018226437	0.01519215671800248	0.015189982006182195	-0.014569280328451398	-0.23683804617284537
417.0	0.43983966705401367	0.138567981574886	2.8393609279602043	-0.006983584750386457	0.13568783460606715	0.17506420060840144	0.06156296815222277	0.09273209501598205	-0.027701027395662353	-0.419879713176995
640.0	-0.013978642545380997	-0.257979940472098	-1.1068569006357363	-0.07794452230080123	-0.022200973027048442	-0.03746419877300669	-0.037968659438370835	-0.03888398418953894	-0.0076406055477123355	-0.08593787230301927
25.0	-0.002942803656811134	0.010764370409890882	-0.37436008474903887	-0.7249123698011194	-0.7566139079483267	-0.07488590455452912	0.010329823636074561	-0.024527638520891046	-0.04221309880209176	-0.28073915284711903
1116.0	-0.22636716064700338	-0.3071029193145374	-1.0142262436535963	-0.02706357035306987	-0.3975993331010278	-0.14973728674324482	-0.07275442316645128	-0.16495105629910686	0.002220792934386731	-0.3890598913580538
4084.0	0.6414092149870648	0.5483250809656123	0.7361347446496459	0.6920139573625457	0.5116604804324673	0.7026399521118273	0.08805063190926285	0.16966232582098073	-0.04002164068160154	0.36072911394393
2511.0	-0.012024181904730119	0.004756057964820961	-0.37304377986325277	-0.16710777925654355	-0.09088634638674435	0.005862388150647614	-0.03213619530349652	-0.033619092875864794	-0.003692018226229423	-0.21063243940299478
893.0	-0.014041947196012856	-0.45415525577378474	-0.8792521518976214	-0.5812357390646432	-0.401152806905329	-0.1001470233940425	-0.06912763992504135	-0.053034693114464904	0.03873412132307833	-0.05470196239670618
1215.0	0.028136319908247026	0.00018105339737162665	0.2745892912338567	-0.036144770364500714	-0.013018225154626127	-0.010876417821658678	0.010001612377985927	0.010308431058655027	-0.010835361199523654	-0.40610741959543445
181.0	-9.361808282654145e-06	-1.008625184703536	-0.253040598993204	-0.47221148384931916	-0.36302356577883665	0.08251327666294965	-0.008303913683109265	-0.022977688885043524	-0.015978725105409434	0.3442700082029877
3933.0	1.7385988897130034	0.12781584628350676	0.4352119596967109	0.1232472882953791	0.18225217767592786	0.1973251367549795	-0.0016425375411021769	0.08003937016742822	-0.06850868676564317	-1.1329808608323133
3648.0	-0.8771648931974012	-0.13353416040614885	-0.3993082959387522	-0.1593549201510522	-0.11269767240867841	-0.3619505716004565	-0.032303293103006614	-0.05768315499295578	0.02671911943428213	0.3022407099241263
3729.0	0.1762174824992093	-0.06372165420564951	2.002227133612568	0.7201759568305194	0.39478588516059615	0.17197316408556088	0.08079445172716651	0.028024478264350065	0.024099683213402646	0.7324713195004477
2533.0	0.13691129638571836	0.17311736548186132	0.2874173953631965	0.21457231907766522	0.1672867176466108	0.3127634788696738	0.025729742934450094	0.051058735815900064	-0.01767078039882453	-0.035603137458814674
2400.0	-0.04752525001204024	-0.47900741771311006	-1.215211020986092	-0.5981056306231657	-0.43270655119261947	-0.0032402806614785793	-0.054919873748348606	-0.0971063262601293	0.010867550331411182	0.25524701057989135
2942.0	0.001028043781023883	-0.017332853688560763	-0.21285134684465454	-0.009103433459372322	-0.02799590425168787	-0.010171126443256578	-0.008595837992882823	-0.0009039670914670129	-0.019890835357875544	0.266662979805842
2607.0	-0.07935082298332072	-0.05681687775937824	-0.8119092153113355	-0.04277296687468308	0.00823272235682781	-0.5283380529100651	0.015764316799637978	-0.3777527692131588	-0.030385181145617276	-0.34000871745700173
90.0	-0.17307724322128581	-0.9669643706732781	-0.34773611704364843	-0.17658475055667203	-0.5469420576102172	-0.039203044683998996	-0.047529259057090885	-0.0034538654742996317	0.02140560424662781	-0.5075665934525446
1175.0	1.5467410477346777	0.13309882704236772	0.5942473374346174	0.05934636934504957	-0.001352507213407921	0.6099684532030332	0.08458674837548133	0.09116000660973803	-0.023411242491428407	0.25881427006397334
166.0	0.01268286810573069	-0.08115811821548606	2.138923649587366	0.26321273865180095	0.1396157884675947	0.264357108976657	-0.0009738786596639833	-0.0022986374509271494	-0.009839641224281334	0.6317226111748204
173.0	0.019200385276467336	0.11051200798894482	0.7916988489431455	0.10356724015763186	0.146386480749296	0.04274590293429233	-0.026879047556622692	0.1047174559002212	-0.01745978172683979	-1.288123517746111
369.0	0.1034815277582639	0.3310141215975123	0.48280660001113557	0.415238130349266	0.299841131839014	0.3659310029497039	0.061306696029616345	0.09647711615220864	-0.04384909772990099	0.03197655122951708
94.0	-0.005373717057778732	-1.9526172901806351	-0.5487125563842998	-0.001582336098944332	-0.0727963147697724	-0.0026833117390726224	-0.020912013129071774	0.0025354829179979267	0.011525123148292543	-0.2650547549547938
3340.0	-0.054567607558136604	0.0064287976614677625	0.0018139097859625572	0.0045704927801211844	0.002111289741644417	-0.15079254258451494	-0.4189297682472008	-1.4506058981960632	-0.010573321133476513	-0.026218283259946212
2235.0	0.20521994227650064	0.06841059631352482	0.8737663358373514	-0.013246331889841634	-0.0016076010477567835	-0.007679081404060532	0.045539649034022696	0.03272582907243577	-0.058657635726662175	-0.7289075899294399
3200.0	-0.5694938064615747	-0.3827090293888954	-0.10090023000409831	-1.935407186583347	-0.033761500143169546	0.019015386468335966	0.00655865862021835	-0.008924505091951841	-0.03326976237772817	0.1494991312677078
3041.0	0.09099067487597895	0.41463262070477047	0.04602952677840809	0.6466912755644716	0.40689192992544193	1.0849089502118872	0.1146066474641491	0.1404069258953322	-0.038176689148896686	0.6339288452754899
2779.0	0.057856952133381045	0.029794518885201116	-0.03328803268039576	-0.15721998135221918	-0.09561005718645216	-0.01820227788053382	-0.5207925191199806	0.08831717345491304	0.00597136238469625	-0.5799432464330649
3320.0	-0.0962997954068679	0.03997653773212231	0.014024602004938493	-1.4999830659189162	-2.4219589547515974	0.03648656926155255	0.6685196816179622	-0.5057506947579365	0.05928566474517922	0.1985282180713315
3982.0	-0.003981525713603971	-0.08205163149847246	-0.08568522245031565	-0.16292723786023044	-0.09669476768192133	-0.26888363516783576	-0.0003869301755946046	0.0064861619246629155	0.010784667623069951	-0.2827554319344327
3018.0	-0.07038590885680042	-0.047899188324089195	-0.031090635532310992	-0.06623314898432517	-0.036050133892344266	-0.08075938604705041	-0.010298546879411362	-0.007253865159357879	-0.007849210296998393	-0.24235230851503592
2412.0	-0.35282777388016695	-0.26166388610984465	-0.33402380583735236	-0.3376154094364173	-0.24439195524239546	-0.28271428327928877	-0.03253858263712711	-0.036654958475376004	0.008742896784212018	-0.3217322179771214
171.0	-0.0007518005860590027	-0.026686245448287262	-0.09297870247040695	-0.028317558088368926	-0.028266364766808702	-0.06874275927446569	-0.0068145246672989875	-0.013565699757922042	0.008079815662540594	0.16243380751260197
3250.0	0.169218503493848	-0.018797606208348694	0.04091137928598261	-0.059944247429481345	0.03825236882003357	-0.11481850670409195	-0.0368826124398506	-0.003874297044074944	0.000558125918285651	-1.1345139716285457
1210.0	-0.1053779923091812	-0.16429785933916521	-0.29736508193722444	0.04714149620542068	-0.054236722943528104	-0.05503047398533167	-0.030095345883965403	-0.047207493965419414	-0.025645408010111385	-0.7169747527138867
3303.0	-0.3694677245485506	-0.22935883375007304	-0.5437312237097717	-0.5566826015386571	-0.688351230886638	-0.020384562101503377	0.4411743245959784	-0.6957010949913196	0.02874416287312117	0.16223669538545804
4043.0	0.08340817352366972	0.34174482577099385	0.46438730695001934	0.06911535053965906	0.2989731011068234	0.8354098637587681	0.09775136644852675	0.11420898466394913	-0.09672750440385172	-0.029788451418064115
415.0	-0.005641533636946932	-0.002521927705202007	-0.07211005925105718	-0.06384922442970396	0.0007396290053320275	-0.15948453749233935	0.016726895234458	-0.00128591106918734	-0.050479446753657155	-0.3589042348730411
2017.0	1.3352089011796395	0.3329829222438489	0.4184923469402006	0.0744504804286278	0.2640138155225925	1.2664971829541372	0.11375849405662836	0.12096496031878781	-0.06280850241702383	0.37179632113533967
