	gene_GC_content	distance_operon	distance_operon_perc	operon_downstream_genes	ess_gene_operon	gene_length	gene_expression_min	gene_expression_max	dataset_1	dataset_2
2231.0	-0.14587666865220966	0.14192558360037286	0.5692831779234113	0.15596644788148517	0.15801158097304865	-0.7445050987771749	-0.022501718460420497	-0.05969818457099295	-0.16054840197975534	0.4113668439299118
1274.0	-0.3731240583132542	-0.618754714607251	-0.559931989527247	-0.7598340374657406	-0.5087474608275965	0.3106792672597928	-0.09411721922569555	-0.09850341157422784	0.14752512315440558	1.9477859134819733
3235.0	0.13534340163067815	-0.6019604354239283	1.1643031509557011	-0.8348940075619835	-0.6097139555965846	-0.6757410242013517	-0.49108532620165685	-0.31589186891257187	-0.3300510026896606	0.7222604905491672
3398.0	0.050465885724073956	0.08559202514689826	0.2355297920240665	0.10418415340855405	0.09434668346872457	-0.12087527972660549	-0.06345763874160434	0.0172536713255943	-0.1996930690509611	-0.34958124415945424
3168.0	-0.04483977129811451	-0.3123962898110686	-0.07069573986697855	-0.5581831940100941	0.0018244993032097562	-0.5951923613669836	-0.28136998783175793	-0.097392561513204	-0.3608859582400273	-1.1114067947988169
1719.0	0.1493370578284105	-0.20544761454824767	0.08009668073494175	-0.3818912457849912	-0.29426483441432516	-0.2364317662104912	0.030836449580054458	-0.06558943138881859	-0.1341920601184013	0.45352906269877213
86.0	-0.007793832333516203	-0.16761708167044187	-0.037469900158790787	-0.2329051176611212	-0.28053656516596026	-0.09075148792980241	-0.011704371823466078	-0.017931157902107392	-0.04403060980666582	-0.1121130859698184
3699.0	-0.2176935172537417	0.22257722008649403	0.244718315953325	0.26780663173428765	0.225632285127971	-0.14027697765849198	-0.021150808704316765	0.01954422438366953	-0.1160664858351647	-0.5952462583271019
3066.0	0.5413204949374648	0.27777565820880673	0.8409369535245838	0.06420188031981339	-0.23091875959955205	-0.41990516254462884	0.08931507739347068	0.25757735481162347	-0.1258312960264909	0.29685792643240005
2188.0	0.32867626818527806	0.1229028519989539	0.4450062428102527	0.12282202346749561	0.17488603160883873	-0.343114036461017	-0.08980208879942175	0.17962055738001992	-0.10385896273921309	1.3273889742726153
4143.0	0.11149144012277495	-1.1137370470224455	-0.32618100111247816	-1.484416971139714	-1.1955025503268129	-0.19637748812485384	-0.14428233674463625	0.5106068944239691	-0.24594595461358304	0.8188566087727684
470.0	-0.4094814058096731	0.07826498272045015	0.20556304072335715	0.09854721429313404	0.13969615410246206	-0.06071954378547021	-0.14820864151204619	-0.021217237686455635	-0.3473932924775719	-0.6110098662808179
98.0	0.0035885430096144894	-0.27741014952832294	0.05764615470278639	-0.3129126457982744	-0.223342990618834	-0.14340626118555566	-0.19779939288527182	-0.0671908193349065	-0.23866111595669842	0.5929396877762697
408.0	0.2768159571730917	0.032997843473513117	1.8748782311994336	-0.2756485884077524	0.5590366200097621	1.1204824447589377	-0.9778437652575653	0.05920402587537854	-0.9458362845014952	-1.3817080334019383
886.0	0.11699981079883495	-0.19088442149939067	0.3326309880047933	-0.2888215293468471	-0.20047315513076946	-0.10990927806057016	-0.21481668105242457	-0.10190752702065789	-0.29499193053713035	-0.050836300782041655
4052.0	-0.1505146246687053	0.4358485410482703	0.45100717224036296	0.4980556208868639	0.4510638483134321	0.3127326730886173	0.07705930125491348	0.14853655752207734	-0.06184462482279285	-0.5878295597969168
54.0	0.19024534944527557	0.03157256700435493	0.20803757072057594	-0.35520039204203674	0.07147136929316089	-0.2215194927470789	0.014834458399123757	0.026937391414401504	0.0036537427778244036	-0.1627333825972263
3019.0	0.16085342373881034	-0.17508178936236662	-0.22629778902248696	-0.1917122881912183	-0.176160857090996	0.11879852137678344	-0.042284356071845	-0.06172043120099967	-0.09521049580823178	-0.21416577753058166
3067.0	0.02855764128116032	-0.3973288084302913	-0.11457799747746092	-0.40699449599614757	-0.2750071139104618	-0.4108837071022623	-0.16044863449314029	-0.088360495174297	-0.3101093020323291	1.0080978742909577
270.0	0.9263932055144595	-0.42123937488438845	-0.058294410348026744	-0.40099702495059397	-0.46209774393642555	-0.3967706045940188	-0.15618117463525838	-0.09207586033497098	-0.16728683529326807	0.6974507852299333
420.0	-0.4100286173774188	0.20898657352118793	-0.30190487478460737	0.1866398867000436	0.38928073187988327	-0.1230612251332484	0.15787999452641502	0.16017339848422513	0.10589912269082408	-0.11512071762261034
680.0	0.21448071681002562	0.6948538111099971	0.884357383148862	0.7920643011525659	0.6776659329184508	0.21896381740401172	0.17707242261083303	0.22627982948032418	0.07152750474187916	-0.2934871430961247
3639.0	0.0003315004210128064	0.08636485637730595	-0.08971135198068825	0.11410420730768628	0.057054517656610834	0.08561765439587786	0.05086301039898483	-0.0034725561110602148	0.01143513100422612	-0.6107645173538697
3863.0	-0.38377312261389857	-0.2972920230622277	-0.6141402446648481	-0.3203848604123177	-0.21611649683121933	0.8036988801485403	-0.13629539359392645	-0.13400675596685685	-0.33645157664238967	-1.031030438238792
930.0	0.1882815568739373	0.3772764737464024	0.686362332568059	0.4228818970325246	0.4010965184905398	0.19273693917761645	0.19186723107366438	0.0038617856579235797	-0.025478621435429796	0.31267892939143493
2926.0	-0.550615131777115	-0.6398962703472644	1.1240912827332872	-0.7760760992845219	0.08413764738994314	-0.9530103567861979	-0.5489922461518113	-0.002411247076560678	-0.12804784953175333	0.8382458983533513
3835.0	0.272448865356664	0.21619422009573125	-0.3082994484087223	0.31046546690187654	0.18928239268483538	0.08951764218932007	0.25186448398392813	0.14150645823041796	0.31031166318139736	0.16094781154756682
3189.0	-0.4108194312432485	1.4240646733476843	0.152879330575853	1.6077132291994376	1.4511545586473014	1.1306164887303902	0.49410406830132425	0.5692346190801376	0.1286057810209859	-0.23111997315588367
3702.0	-0.3477876884249296	0.43939296662094873	0.994078958798204	-0.17352716196290582	0.1004800920186954	0.23192093584059675	0.06692884156738288	0.2608524323459575	-0.10525365834428194	-0.31286883740544935
2411.0	0.7260892873719573	-0.9082452282754776	-1.250118965572696	-0.49990228468867304	-1.0075875836545896	0.2906008331723431	-0.20820230877276422	-0.37684284152710523	-0.3094718970549127	-0.2924375473735567
635.0	-0.48706401629095375	0.5831689962751374	-0.38418429335606896	1.2884855905048873	0.8362775729946486	1.3474453498301247	0.17184093875268847	-0.192984952506928	0.1725624028181701	-2.363434722747589
194.0	-0.2869303988819321	0.44708878257654483	0.4223383537922766	0.5392823819878283	0.4715764459580053	0.19583852497858295	-0.054841694708479286	0.08436781723243869	-0.18420346691712827	-1.1981975721071825
2585.0	-0.005124715737818711	-0.5408154585586595	0.11350394698191191	-0.610688833377384	-0.4083698135665819	-0.47061187369950874	-0.522092243424779	-0.19981842765106594	-0.8762650691042927	-0.042709988255171305
2514.0	-0.5745381627252053	0.6789472513751237	0.752606588303998	0.7731937987730905	0.7604377062025363	0.5859783059010999	0.09858336494666244	0.15479689072124547	-0.02968054729431275	-0.4224181046572544
1866.0	-0.3505585608011371	0.9319087408582971	1.3425200592673119	1.0465675914626333	0.9828156536615864	0.06880195124273279	0.1624682441201832	0.25677345531963003	0.025239693068668967	0.11171879000948726
188.0	0.7010279374704531	-0.5107798845603431	-0.1956849715180717	-0.5831296367777129	-0.5279330735690435	-0.47424287622182626	-0.17529518595526256	-0.13841553893964464	-0.14315954486592739	0.7430500966454818
3384.0	0.0034549504287250433	-0.16322742996597367	-0.4432166933985947	0.0590533851627314	0.019348469297978385	0.049846912172323274	0.08961642905157761	0.028628714928158237	0.07020956282589035	0.09301487528702765
646.0	-1.4335220624776823	-0.6219060409453752	0.24931800003831056	-0.7698927324051479	-0.4542523378058015	-0.3391415616223076	-0.49236269495558105	-0.3661643070043946	-0.30651586888258575	0.5197042328487693
3030.0	0.0012603987863731188	0.052236839165228116	0.013315501952712121	0.08537974152074748	0.05115515613593791	0.06764039406826651	-0.08285266547785972	-0.047269966980181544	-0.33864112682912473	-1.2364806034541498
2472.0	0.7028883481928846	-1.7774565847908312	-0.006580960686184009	-1.1468634882038022	-1.9802849694524134	-1.795682303295484	-0.711591618752786	-1.0083810276856444	-0.4124891071176503	0.03317658997324238
2615.0	0.03448245046795971	-0.045669977221734076	0.043583495791162524	-0.06249561770855719	-0.034420999190059504	-0.04112984828526986	-0.016986098460681637	0.013610067760571623	0.04720728046994721	0.4499783544965195
4262.0	-0.37672827363586614	0.38740548023595284	-0.686185613851801	0.4986043723496622	0.41329333005665003	0.4220771913320378	0.2389535396291928	0.18808504473942086	0.14255663350894632	-0.2564198413503603
2780.0	0.03363394612158658	0.3664939801745074	0.08999557570510112	0.44356916306765454	0.26844029335611097	0.2967108226340458	-0.03786498529525871	0.043484284320666436	-0.19293039654029093	-2.144536175876249
915.0	-0.10191900817093684	-0.06967696658897399	-0.2050514390466787	0.02347824905952922	0.048038109716973754	0.06508182353428897	-0.03965946695751752	-0.01524364264975257	-0.24677516133567967	-0.7591878279601848
3559.0	-1.0471307041459919	0.4033257650471205	-0.614448618204749	0.6341311376743538	0.545088600705534	-0.3709534020377762	0.18880093833712625	0.05654699825328023	0.10192169607251485	0.027092541530938596
2315.0	0.9965395398748579	-0.43105877597505277	-0.7631052943801713	-0.15784768967719287	-0.6295332584815725	-0.3937085983919103	0.026098045807027112	-0.2579989527008565	-0.07084659338798333	-0.9105351941652897
3783.0	-1.3449524030202453	-0.7113030583428659	-0.7196447329708853	-0.7483867029735584	-0.6330174979150971	-0.43730278218756186	-0.5493814168860973	-0.3722840480574703	-0.3758218598600934	-1.883551619383441
526.0	-0.29416406837119935	0.2844810857324941	0.5460941885533201	0.30571507820470906	0.3586598431642458	0.17711302884090976	-0.03979837805398577	0.12918146500447783	-0.1190865529212881	0.2348605324225586
922.0	-0.32308322487893737	0.03177988355173757	-0.6780408044701737	0.4960255457828502	1.0767339763846788	-0.0538214497701409	-0.2186578678721846	-0.3888800853797454	0.05946292663066097	0.1691481855304885
1118.0	0.07685953713354453	0.3037319226712101	-0.912420993434348	0.5381259381567269	0.3603744625940535	0.3361032693666534	0.3262565642236324	0.19776150765962772	0.16252469221549942	-0.5848349512700032
3317.0	0.017567912834133267	-0.16799575799324776	-0.08671823570674063	-0.27299977104630857	-0.31219345187979297	-0.1000601968392359	-0.02488022398748982	-0.21195329171957916	-0.010596523894252377	0.0636520258166139
3461.0	0.3002124904160975	-0.985180943756733	-0.2968582560019889	-1.113059557580153	-0.89914834326181	-1.0564974025292933	-0.6045872701234807	-0.35745109271257103	-0.8656743879175104	0.38394808873710284
657.0	0.11350548646999783	0.026175999638791914	0.171827640436266	0.0037404347299186402	-0.01017118844995639	0.03245132157780137	-0.08612712455204254	-0.05746020913456169	-0.2879261331460578	-0.9294902952522941
154.0	0.8241091040753894	-0.9065587235277586	-0.6378554039938824	-1.0128955183562736	-0.9409881390911483	-0.8040749031552646	-0.30988481728340833	-0.33119254249599833	-0.35406402560722056	0.3562953137664191
3730.0	-0.059226534675633505	-0.5044828484847967	-0.32676144735536805	-0.4877149951539866	-0.2769387766857545	-0.3949605240778076	-0.22392352508693075	-0.17326631618872174	-0.22016125897814795	0.8727586062503406
414.0	0.3263476020139028	0.27132265758566426	-0.18193253977096724	0.8105747821604368	0.45766827664958265	0.1502066887256459	0.11424026374687758	-0.07168157605638871	0.06145148821460041	-1.0877907116806755
3997.0	0.40746267313749185	0.00892519602615821	0.14133347730671142	0.10260557447079967	-0.10489619872002023	-0.0601458939020333	0.028280265088406538	-0.07129682350432798	0.009132898681951097	-0.7665566697764117
3974.0	-0.48143800793038194	-0.08921358601423493	-0.19652287675391905	-0.08795124760740924	-0.0551409913788017	-0.08227913827438155	-0.09871145842731907	-0.10240238532334722	-0.17238274386598781	-0.5248951689381929
3966.0	-1.4191728881289	-0.5867795435204877	-1.1495682477594324	-0.39593550674604194	0.04202746940740626	0.22840035629720784	-0.27771285689543374	-0.3144687397553094	-0.03479419940735606	0.7133500407460255
3064.0	-0.04879950082593831	-0.13258186652242165	0.08594748111391698	-0.14557969613450247	-0.08070312925760388	-0.10307952754408087	-0.18715766099645736	-0.05848679678031842	-0.3560036084735565	-0.23609889664650768
3256.0	-0.5404110958672379	1.4009692660576039	-0.498431918091434	1.646386969475187	1.419961203631562	0.9333356338872829	0.7394113989290414	0.39714926401602857	0.3665092793349281	0.09553033036939157
1779.0	-0.12083972963745936	-0.131394911172683	-0.0028661202813866195	-0.11499858202281783	-0.06974638380583038	-0.10709302296624944	-0.6218760793713405	0.2950847227649125	-0.17392273144818457	-0.17087759069388528
3705.0	-0.2163500294009415	0.6228546374745711	0.9089762965034887	0.7190453733246576	0.6761646239478077	0.16659305750286385	0.06455552722826022	0.08426274237012032	-0.11928679360780148	-0.32753966948047625
3843.0	0.2474916652919504	-0.5785179894545426	-0.8185863101591242	-0.6406506769016912	-0.6324452150669415	-0.3009003963166712	-0.07116631771269219	-0.231568636357401	0.006609115613290972	-0.08873799310049213
168.0	-0.7179271678358571	-0.30053522045984776	-0.735054515965412	0.05825479466110872	-0.053352225338131984	-0.509789978081191	-0.16565543481161324	-0.25102094271104375	-0.029363376541588902	-0.08274906368416468
2323.0	-0.1895099886374154	0.1444146468261968	0.1140785357641011	0.21571532791577766	0.19526243789571718	0.1416990274859724	-0.32577385966239747	0.00346927727185264	-0.12850976804050807	-0.8983622913109557
3464.0	-0.009619624977793288	0.31434867723116283	0.9280986737009416	-0.2231441006453091	-0.6130905436302161	-0.01174833732684507	0.1888333556590864	0.30108514102042716	0.15445962264801946	0.20201083960487443
475.0	0.10979970987629839	-0.26146679572750825	-0.2741911967118476	-0.2791753495261199	-0.2788033034571073	-0.30332148605818676	-0.0986435622304235	-0.14647717832813587	-0.16793208887364272	-0.3443639336206257
4261.0	-0.21030451129701333	0.36505785625268805	0.24419718307285868	0.3691946470477558	0.23866102360018993	0.3995317314721302	0.043477149535930404	0.06947177876839696	-0.30408915535038694	-1.8060210947026356
1209.0	0.2503561270874201	0.2225532446811126	0.3420042534538211	0.07531956994888384	-0.08283690672252395	0.3940282976006433	0.13013938298889235	0.16249012061366344	0.03385469092485714	-0.3473115539888674
1207.0	-0.04806865477097165	0.12569168216962706	-0.8734035825866504	0.27004173389017183	0.20532868108637128	0.2509058781101965	0.24121726095953042	-0.025245349316769722	-0.049479057722802075	-0.005234131515559626
733.0	-0.02130195380740998	0.2151496332347563	-0.013146963632233624	0.26559817753569814	0.185347186598944	0.20039447262991136	0.0385526553556724	0.021904003268341257	-0.06400303379021144	-1.1807437979902784
3805.0	0.23369305833750173	0.2850058844568175	-0.27878386312464876	0.5779861757411323	0.2394153737532148	0.19817861101384865	0.21425962621463612	-0.034809270126015174	0.03159304612146517	-1.7249414112163666
96.0	0.08861772739772224	-0.5832163551450584	-0.06387283788805244	-0.5425311779312959	-0.3875796448368332	-0.3918236049920809	0.22996676392875554	-0.06054974159637659	0.2738991770317767	2.759919297314478
3341.0	0.6303915970458047	0.1562124102500561	0.46005170120335165	-0.022273025913157878	0.055726463110872385	0.5157520666609781	-0.07970064775079165	-0.34607496599315224	-0.007264694023927723	-0.29789365679262964
3463.0	1.2368794102302272	-0.1250953897479335	1.0371913809603168	-0.12712817969700896	-0.06945006463506573	-0.6930892138354511	-0.2453672760145555	-0.2694822814236564	-0.2866718656124524	-1.052848642417621
1211.0	-0.023505270595250448	0.23906371065237084	-0.06705466022144035	0.29995945107285976	0.19005866584385145	0.23545560814314398	0.11370143594865903	0.019765479076213597	-0.038591448748299007	-1.2659770095013632
3113.0	0.0674326474848966	0.8239949177810171	1.034817572900563	0.16697508407765183	0.020646257061899487	-0.2977747316322848	-0.09195211303810999	-0.09691212772233113	0.024624133902977463	-0.14668220098650447
2828.0	-0.0063158000255301855	0.5777755575461472	0.3672318281398532	0.5259271144394656	0.5717124229473469	0.6733387941809659	0.24173257158896577	0.21833347215987026	0.1261735018597286	-1.0005349821922411
3433.0	0.49458230913431384	-0.7265914152893551	-0.8144643525833929	-0.9467140489760117	-0.8929890956633373	-0.7272015724692895	0.565644914733133	0.03304438496110321	-0.0029086274472903684	1.2322687057934876
3608.0	0.8456981328939761	-0.5440060155502966	0.8856366658266864	-0.7137419277531728	-0.5838921180644587	-0.6303800344944408	-0.31696026877558026	-0.18544443432538057	-0.23519024705658426	0.9253099026641655
84.0	0.009390307866939026	0.07803954702558563	-0.08189443172426822	-0.053905877265637094	-0.2543710951236	0.08188424749419289	0.17148674971708466	0.017884765208668635	0.06340058520991192	-1.067588077558804
31.0	0.12420727488541636	-0.6150880715153829	-0.5024218585523584	-0.6934061706431573	-0.6275919276310304	-0.7538581408410735	-0.2296934887909518	-0.22443239000288523	-0.2200551909530448	0.25324438091912876
48.0	-0.0023686699444704718	0.035473774933320185	0.003968974410349248	0.03976739119510466	0.030054586024085728	0.039250748087568885	0.02791700154530693	0.014356237518565601	0.042291671130293376	-0.0027793916276669384
3704.0	0.19352320141421223	-0.08899893475373503	0.05882272906774764	-0.06586534879464917	-0.10425275901801642	-0.1829195302673854	-0.06492267256072913	-0.05601648089696904	-0.058277121313805594	-0.47367609234569075
417.0	0.7528027403861424	0.23498827789010462	1.7443859917967806	0.054656062719960596	-0.30041993861323923	-0.348377244225261	-0.20497814160534533	-0.2521770505986617	-0.11080410958264941	-0.83975942635399
640.0	0.05835134306050835	-0.31469829093551527	-0.7970444997733593	-0.23398872927205952	-0.18226544083779342	0.0848923212412803	0.12997837537370405	0.10944447543020996	-0.03438272496470551	-0.15468817014543468
25.0	-0.010904880218976329	-0.02072202336272938	0.4431719542331649	-0.5776730641447511	-0.5963514575124551	0.13783207382965165	-0.05115261635416019	0.09109508515672911	-0.18995894460941293	-0.5053304751248142
1116.0	-0.45941151609654834	0.5911905319563181	1.2006531805757112	-0.08124458588688671	-0.5718615742067529	0.5967588972486535	0.24498600496567988	0.4402188752668994	0.009993568204740289	-0.7003078044444968
4084.0	0.7986056791712763	-1.0555568700701259	-0.8714451317212792	-1.1755772264644788	-1.1328429742327775	-1.261670543151419	-0.289197671309869	-0.4398871293096216	-0.18009738306720696	0.649312405099074
2511.0	0.041849714214861035	0.17826683803290327	-0.3882839264438521	0.28387881135774085	0.20122710839595387	0.10025082331496013	0.11584338251350118	0.09674525267309772	-0.016614082018032404	-0.3791383909253906
893.0	0.1347014774963437	0.8742746172877289	1.0408692333783454	0.987389764009732	0.8881732247766216	0.6882042023318764	0.278667380456648	0.27896523905031984	0.1743035459538525	-0.09846353231407112
1215.0	-0.05229324699281133	0.0517000456756274	0.1907521096298126	0.06140189579158191	0.028823029073759235	0.01694381105703967	-0.04039690288260602	-0.0369324751683633	-0.04875912539785645	-0.730993355271782
181.0	-0.00013210101660864407	-0.7041032089354029	-0.3057108919071202	-0.5947263834340745	-0.5221317304063093	-0.11512789431318884	0.062473107606558775	-0.12657198250567092	-0.07190426297434245	0.6196860147653779
3933.0	0.9777158508894475	-0.24605275106291175	-0.5152091329761672	-0.20936962875106252	-0.4035158213592954	-0.3773575176022732	0.005590862254318406	-0.21700589882495644	-0.3082890904453943	-2.039365549498164
3648.0	0.5663033042413026	0.257060829968849	0.472705945590654	0.2707084345070489	0.24951852113465922	0.4005178266141146	0.12576557177684236	0.19281982691287938	0.1202360374542696	0.5440332778634274
3729.0	0.7163835022746756	-0.5051993662303627	2.193098991456334	-1.2234181765985381	-0.874076528154842	0.3713758797922636	-0.37980512211771633	-0.14002353508134793	0.10844857446031192	1.3184483751008058
2533.0	0.22221952961595862	-0.3332607440480726	-0.340248156715487	-0.3645104683997308	-0.3703815127723907	-0.4469901701565304	-0.08942183312743562	-0.15301158257756525	-0.07951851179471038	-0.06408564742586641
2400.0	0.30468220984117955	0.9221164381013118	1.4385813683558546	1.016047943686785	0.9580348593831908	0.5293105518447379	0.2596011056962742	0.36702873088337984	0.04890397649135032	0.4594446190438044
2942.0	0.008121275932399315	0.03336672609733867	0.2519759749641657	0.015464701172011461	0.06198439131357561	0.03368851907783098	0.11284152463501369	-0.03132900303013651	-0.08619361988412735	0.4952312482108495
2607.0	-0.4352655015552821	0.34866792647863565	-1.0345540753725784	0.3347567250604507	0.06758896413387838	0.7134793130357389	0.028942315529204413	-0.508356833618641	-0.13166911829767486	-0.6314447609915746
90.0	-0.13770557139716613	-0.26142453273296784	-0.26364625940484654	-0.08112667460179744	-0.22641415349640961	0.09788158168200967	0.1592298538732445	0.009056964795879106	0.10702802123313904	-0.8459443224209078
1175.0	-1.2989696396295107	-0.6148520545201022	0.8553618838096506	-0.46446617332817214	-0.011103807170422197	-0.8846402902251531	-0.5249342553758647	-0.416485358071752	-0.11705621245714203	0.4313571167732889
166.0	0.20160705170423365	-0.08278690656828638	0.9354717391810143	-0.4471396826354693	-0.3091166332091966	-0.3911126673832572	0.022297431657583716	-0.05833422070943556	-0.04919820612140667	1.0528710186247008
173.0	-0.1597843769478656	-0.21274188124415022	-0.9372225842012175	-0.1759376203929714	-0.3241072988465631	-0.16808085333841344	0.08879511472105422	-0.2868741875937552	-0.08729890863419895	-2.146872529576852
369.0	0.2553988714257748	-0.6372209520804224	-0.5715522385006466	-0.7053968845639152	-0.663863895258691	-0.7233078087754923	-0.219252471147967	-0.2792937287056667	-0.21924548864950494	0.053294252049195134
94.0	0.016230062515550408	-0.3532936890737193	-0.24315730703287006	-0.0047501582169486994	-0.10470192400980344	0.014947249072313887	0.07796403058511393	-0.007968522147226587	0.057625615741462716	-0.4417579249246564
3340.0	0.06523030042378905	-0.07835810833230268	0.028553730175889844	-0.03577033128116714	-0.0046745055400214675	-0.19183217842119227	-0.1526130993589559	-0.359672201674765	-0.05286660566738256	-0.04369713876657702
2235.0	-0.21831586217475388	0.12620453738493195	0.5314778228141956	0.10367058931167611	0.003559312516732263	0.023332429443767524	-0.16504171704167736	-0.11313581725914534	-0.29328817863331086	-1.2148459832157332
3200.0	0.43468159679178503	-0.4850519059078916	-0.15313618492705894	-0.8891659588551879	-0.277175000367906	-0.01943309589345532	-0.027592709451363745	0.03914242883878591	-0.13862400990720072	0.2874983293609765
3041.0	-0.20747954046561745	-1.003296134031288	0.20097876615647503	-1.0985841080493852	-0.9008799422977741	-1.2474417599765841	-0.4445129437992693	-0.4260608189784256	-0.19088344574448343	1.0565480754591499
2779.0	-0.05630459862831953	0.14361335668206443	-0.024554394665401533	0.26708165009742657	0.21168565033226583	0.13121647200243963	-0.6092634519296486	0.06836282107972833	0.029856811923481247	-0.9665720773884416
3320.0	0.16110471369661708	-0.10674617314778174	-0.02430309973419225	-0.421425078319242	-0.5855701644955649	-0.04068045413650852	0.4387962159758988	-0.2262667827610174	0.24702360310491342	0.3817850347525606
3982.0	0.00780400798634643	0.22969291321307095	-0.11399878781072842	0.27677700480093614	0.21408725591030497	0.2710233575805733	-0.024992637079484313	0.056542624874274194	0.0449361150961248	-0.5437604460277552
3018.0	0.05093867148738881	0.09220865333615107	0.036805466898112496	0.11251533405446856	0.07981687556868755	0.10427176021219137	0.034034608706555655	0.019600936993704056	-0.03924605148499197	-0.40392051419172653
2412.0	-0.4051678252209763	0.5037178167121179	0.3954213839132291	0.5735332104421716	0.5410965279580564	0.5742566389699153	0.1262464971350015	0.14840383250797645	0.04371448392106009	-0.5362203632952024
171.0	0.010383108152127965	0.0513725355581242	0.1100693021359298	0.04810520950277766	0.06258320499194109	0.08722499679962337	0.02713829489735791	0.042649057455425125	0.040399078312702966	0.2707230125210033
3250.0	0.1394942211712371	0.3606335142503213	0.05534941176391664	0.46914538368353936	0.3140441122818751	0.3191923514272777	0.13522959434640555	0.011982338589257919	0.0026790044077711246	-1.944881094220364
1210.0	-0.18804390320945752	0.3162826946705859	0.3520243472836304	0.14151833210961395	-0.07800792199623867	0.2953567615818983	0.10355786880077937	0.12695296946404527	-0.12309795844853465	-1.2290995760809484
3303.0	0.3398127996175066	-0.3225654504276252	-0.45651045134189383	-0.4436129904572239	-0.5425478642506982	0.01960611652157683	0.5298126712525775	-0.4089273534916529	0.11018595768029782	0.3392221812605032
4043.0	-0.20114184443058253	-0.6578781660292385	-0.549747258658951	-0.5409217570959707	-0.6619420299710903	-0.9073576712694289	-0.35814519757049196	-0.3435288010367639	-0.4256010193769476	-0.05461216093311755
415.0	0.020194606586249095	-0.01451462563045397	-0.10293382185848679	-0.08041485569263575	0.006072202625939729	0.14806796599597927	-0.10612864606907454	0.011701908265633325	-0.21201367636536006	-0.6851808120303511
2017.0	-0.7419220602207863	-0.6410110049526699	-0.49541625504610776	-0.5826764152340387	-0.5845403494175727	-0.9556310005346539	-0.37363379296126986	-0.3291987894769073	-0.25123400966809534	0.7435926422706793
